date,model,median_score,os_score,db_score,kg_score,web_score,code_score
2024-05-25,Gemini-34B,107.83,106.41,98.52,105.22,110.15,97.98
2024-05-25,Llama-70B,156.94,151.74,155.24,169.31,168.57,156.41
2024-05-25,Gemini-34B,154.49,156.09,169.21,139.91,151.84,149.19
2024-05-25,Gemini-34B-Pro,146.23,133.23,136.2,144.05,141.6,134.69
2024-05-25,PaLM-7B-XL,153.41,147.05,148.13,141.55,157.64,141.11
2024-05-25,Bloom-7B,154.25,143.83,165.18,162.4,167.59,147.7
2024-05-25,Gemini-7B-Ultra,117.63,117.87,109.18,113.42,118.03,121.46
2024-05-25,Claude-70B,111.23,108.55,109.12,104.03,108.63,122.07
2024-05-25,Gemini-70B,123.16,126.89,116.17,112.79,119.61,118.9
2024-05-25,PaLM-7B-Max,112.95,110.48,104.33,108.07,116.98,110.26
2024-05-25,Gemini-70B,146.68,154.8,137.95,132.21,152.08,149.83
2024-05-25,Claude-13B,115.79,107.52,111.1,106.95,111.49,125.52
2024-05-25,Gemini-13B,131.4,122.71,141.8,137.49,127.64,119.69
2024-06-24,Bloom-34B-Elite,118.28,123.95,127.27,128.75,115.88,127.89
2024-06-24,Grok-13B-Elite,137.06,133.02,135.05,145.62,149.85,145.78
2024-06-24,Llama-34B,150.47,147.45,156.5,146.0,154.81,151.47
2024-06-24,Grok-34B,118.01,117.17,111.26,117.69,128.33,112.27
2024-06-24,Falcon-70B,129.62,116.51,118.15,131.16,120.96,136.37
2024-06-24,Falcon-70B,147.09,142.62,151.28,155.99,149.65,156.32
2024-06-24,PaLM-175B-Ultra,124.75,117.03,123.27,125.22,127.84,113.01
2024-06-24,Gemini-34B,124.38,128.62,122.8,118.77,112.95,119.65
2024-06-24,Llama-70B,136.45,127.98,133.34,142.7,148.23,128.76
2024-06-24,Gemini-34B,142.92,143.45,143.86,133.23,152.6,140.75
2024-06-24,Gemini-34B-Pro,118.88,129.55,127.9,124.53,106.83,128.72
2024-06-24,PaLM-7B-XL,108.45,108.3,99.46,111.16,101.38,98.91
2024-06-24,Bloom-7B,111.31,104.84,110.93,101.09,101.32,118.68
2024-06-24,Gemini-7B-Ultra,119.58,118.32,120.51,115.56,109.78,125.82
2024-06-24,Claude-70B,159.06,152.62,162.64,165.84,152.38,144.83
2024-06-24,Gemini-70B,132.15,133.76,126.0,133.51,132.49,135.07
2024-06-24,PaLM-7B-Max,110.86,112.63,103.3,109.01,119.65,113.74
2024-06-24,Gemini-70B,112.14,121.0,117.39,105.58,117.13,114.69
2024-06-24,Claude-13B,107.94,99.34,118.21,101.39,114.59,96.65
2024-06-24,Gemini-13B,109.3,117.61,100.7,106.9,115.96,119.59
2024-07-24,Bloom-34B-Elite,125.31,131.45,136.37,131.0,113.63,120.02
2024-07-24,Grok-13B-Elite,164.0,180.07,159.82,176.8,154.1,160.13
2024-07-24,Llama-34B,143.84,135.84,131.02,133.35,139.36,146.17
2024-07-24,Grok-34B,157.58,162.22,154.67,158.55,142.59,143.67
2024-07-24,Falcon-70B,129.07,129.29,139.97,137.58,137.72,124.82
2024-07-24,Falcon-70B,161.25,173.07,160.66,158.2,173.69,162.87
2024-07-24,PaLM-175B-Ultra,112.04,107.6,111.14,105.55,104.22,111.05
2024-07-24,Gemini-34B,120.97,131.13,117.17,113.36,131.34,132.5
2024-07-24,Llama-70B,112.07,106.92,104.75,111.52,114.23,118.39
2024-07-24,Gemini-34B,110.02,108.67,109.61,118.3,119.24,118.63
2024-07-24,Gemini-34B-Pro,158.5,151.77,173.17,151.06,151.55,144.96
2024-07-24,PaLM-7B-XL,117.97,110.85,113.51,128.71,128.86,126.71
2024-07-24,Bloom-7B,109.43,99.08,105.06,114.3,120.44,109.26
2024-07-24,Gemini-7B-Ultra,131.16,134.46,124.94,131.77,143.24,138.98
2024-07-24,Claude-70B,116.78,114.6,124.09,118.53,112.8,110.7
2024-07-24,Gemini-70B,136.72,136.33,150.03,126.97,138.73,143.2
2024-07-24,PaLM-7B-Max,129.25,126.07,139.11,141.16,127.93,133.1
2024-07-24,Gemini-70B,123.83,119.94,118.25,116.16,119.08,122.64
2024-07-24,Claude-13B,141.65,145.17,129.76,144.46,148.69,128.13
2024-07-24,Gemini-13B,153.58,142.22,168.1,154.19,141.59,144.38
2024-08-23,Bloom-34B-Elite,134.6,131.36,131.35,123.34,129.69,141.2
2024-08-23,Grok-13B-Elite,160.31,166.82,154.39,144.43,158.01,168.31
2024-08-23,Llama-34B,128.96,128.03,135.16,131.21,139.9,130.4
2024-08-23,Grok-34B,125.84,127.68,136.6,126.82,114.52,120.27
2024-08-23,Falcon-70B,120.64,114.83,119.97,111.5,127.59,111.67
2024-08-23,Falcon-70B,148.94,153.9,147.44,153.1,135.6,150.02
2024-08-23,PaLM-175B-Ultra,120.95,113.13,110.2,112.46,124.65,124.09
2024-08-23,Gemini-34B,116.08,110.31,113.49,124.15,121.13,110.59
2024-08-23,Llama-70B,147.49,159.71,134.01,157.89,161.73,152.37
2024-08-23,Gemini-34B,119.55,108.97,116.53,119.01,108.38,128.55
2024-08-23,Gemini-34B-Pro,148.77,134.88,162.65,143.35,154.82,142.34
2024-08-23,PaLM-7B-XL,130.56,118.12,132.22,118.4,134.74,128.85
2024-08-23,Bloom-7B,159.28,161.14,149.76,145.25,169.26,160.38
2024-08-23,Gemini-7B-Ultra,118.07,111.42,111.29,106.83,108.06,114.13
2024-08-23,Claude-70B,130.56,118.53,137.3,137.8,134.85,120.22
2024-08-23,Gemini-70B,120.61,131.98,123.87,124.1,127.82,110.16
2024-08-23,PaLM-7B-Max,154.03,158.73,147.71,160.71,144.03,166.01
2024-08-23,Gemini-70B,124.78,124.51,135.26,117.64,116.64,131.98
2024-08-23,Claude-13B,127.69,139.45,121.9,128.66,121.26,137.99
2024-08-23,Gemini-13B,118.97,111.22,130.44,123.14,113.95,108.81
2024-09-22,Bloom-34B-Elite,124.36,131.25,115.61,116.38,114.11,128.77
2024-09-22,Grok-13B-Elite,148.57,152.96,141.59,159.91,150.88,153.31
2024-09-22,Llama-34B,173.84,159.86,183.49,178.77,170.51,182.66
2024-09-22,Grok-34B,170.93,162.77,156.34,175.37,178.92,154.31
2024-09-22,Falcon-70B,136.97,146.0,129.18,140.46,126.62,150.37
2024-09-22,Falcon-70B,129.31,140.74,140.79,119.9,141.36,123.26
2024-09-22,PaLM-175B-Ultra,162.83,157.58,177.91,152.88,178.38,149.24
2024-09-22,Gemini-34B,119.68,129.45,119.5,125.27,125.0,122.42
2024-09-22,Llama-70B,120.83,131.74,120.08,128.64,123.03,123.82
2024-09-22,Gemini-34B,151.68,139.23,136.85,143.18,158.88,140.43
2024-09-22,Gemini-34B-Pro,173.37,160.77,156.36,171.67,173.99,180.88
2024-09-22,PaLM-7B-XL,141.01,150.22,143.17,144.25,149.54,151.09
2024-09-22,Bloom-7B,154.38,143.79,157.28,154.99,167.13,161.82
2024-09-22,Gemini-7B-Ultra,148.84,147.75,141.15,162.61,150.17,138.88
2024-09-22,Claude-70B,138.25,136.38,145.66,135.43,149.73,139.57
2024-09-22,Gemini-70B,121.72,111.4,133.3,115.0,127.36,125.06
2024-09-22,PaLM-7B-Max,167.79,159.05,184.9,173.64,157.73,164.33
2024-09-22,Gemini-70B,129.71,125.64,117.4,120.8,121.13,118.54
2024-09-22,Claude-13B,151.35,158.79,161.05,148.45,160.05,163.67
2024-09-22,Gemini-13B,120.65,128.31,129.14,109.77,113.39,124.74
2024-10-22,Bloom-34B-Elite,121.8,125.9,129.68,120.67,121.88,121.64
2024-10-22,Grok-13B-Elite,164.81,169.67,154.15,153.99,179.65,169.0
2024-10-22,Llama-34B,135.78,149.03,136.63,125.66,136.62,133.6
2024-10-22,Grok-34B,171.05,183.67,158.09,175.41,165.79,176.17
2024-10-22,Falcon-70B,134.88,125.01,144.27,133.05,126.25,124.65
2024-10-22,Falcon-70B,151.09,152.18,147.88,150.84,150.94,148.32
2024-10-22,PaLM-175B-Ultra,142.83,135.2,150.18,131.51,135.31,133.5
2024-10-22,Gemini-34B,148.2,148.76,144.2,144.54,140.9,155.1
2024-10-22,Llama-70B,133.85,129.33,135.89,121.47,143.45,129.78
2024-10-22,Gemini-34B,164.07,151.68,153.1,154.09,178.6,178.08
2024-10-22,Gemini-34B-Pro,153.69,158.05,169.16,139.33,142.11,154.3
2024-10-22,PaLM-7B-XL,137.61,133.81,144.26,124.38,127.01,141.32
2024-10-22,Bloom-7B,166.02,152.75,178.22,166.66,165.86,168.74
2024-10-22,Gemini-7B-Ultra,153.36,142.67,163.43,145.25,149.41,149.68
2024-10-22,Claude-70B,179.43,163.19,193.05,182.32,167.32,182.28
2024-10-22,Gemini-70B,131.99,122.86,123.14,140.15,143.12,125.46
2024-10-22,PaLM-7B-Max,169.85,184.92,174.54,165.92,154.07,166.48
2024-10-22,Gemini-70B,141.79,132.26,137.49,150.06,147.41,130.03
2024-10-22,Claude-13B,157.26,160.39,169.56,153.55,168.72,169.44
2024-10-22,Gemini-13B,175.39,184.56,179.36,182.86,160.23,169.62
2024-11-21,Bloom-34B-Elite,126.24,128.16,130.13,116.93,135.11,139.01
2024-11-21,Grok-13B-Elite,131.04,126.41,142.31,133.06,134.67,139.38
2024-11-21,Llama-34B,136.35,144.12,142.34,145.68,134.47,126.86
2024-11-21,Grok-34B,148.04,159.1,159.01,154.58,142.32,148.33
2024-11-21,Falcon-70B,171.25,165.97,167.39,166.57,171.48,164.07
2024-11-21,Falcon-70B,182.46,188.67,165.38,185.33,177.28,181.53
2024-11-21,PaLM-175B-Ultra,128.0,122.98,134.05,126.77,122.89,131.23
2024-11-21,Gemini-34B,174.41,166.45,191.96,157.6,175.09,188.83
2024-11-21,Llama-70B,181.97,199.18,188.26,172.14,182.01,176.14
2024-11-21,Gemini-34B,135.49,139.95,131.48,148.44,146.42,123.9
2024-11-21,Gemini-34B-Pro,141.5,142.78,148.62,129.0,139.47,155.92
2024-11-21,PaLM-7B-XL,139.18,137.51,149.48,131.1,148.96,138.95
2024-11-21,Bloom-7B,182.21,195.0,178.26,177.37,197.37,200.81
2024-11-21,Gemini-7B-Ultra,151.69,165.16,160.09,157.63,165.1,160.54
2024-11-21,Claude-70B,157.88,146.15,159.29,173.85,157.43,168.3
2024-11-21,Gemini-70B,184.01,198.63,171.95,167.98,178.84,199.97
2024-11-21,PaLM-7B-Max,139.87,152.05,147.84,144.25,153.19,140.45
2024-11-21,Gemini-70B,130.2,132.65,129.73,141.23,128.01,132.61
2024-11-21,Claude-13B,141.17,154.11,130.62,133.28,148.96,129.44
2024-11-21,Gemini-13B,174.25,186.65,180.83,174.77,165.18,191.37
